Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2013-07-01,130.0819549560547,130.98485005914034,129.85623118028326,130.0013340499835,131954800
2013-07-02,129.96107482910156,130.83978638379727,129.38869574699015,129.88851107149102,154863700
2013-07-03,130.01751708984375,130.41254001930668,129.16298923931808,129.3725864645888,75216400
2013-07-05,131.42015075683594,131.46851836810316,130.03355516241456,130.97676048518605,122416900
2013-07-08,132.16989135742188,132.52460362311362,131.46853629636348,132.09733993062724,108092500
2013-07-09,133.12118530273438,133.28241481899232,132.42788731190393,133.00025393977322,119298000
2013-07-10,133.16954040527344,133.62098792875452,132.7180928817924,132.9921842637598,121410100
2013-07-11,134.98341369628906,135.12045940120888,133.16148447565516,134.7173794569658,135592200
2013-07-12,135.039794921875,135.37838048967302,134.73346262778333,134.9430597027955,104212700
2013-07-15,135.5557403564453,135.74922310099717,135.17684433650217,135.41063752379648,69450600
2013-07-16,135.04788208007812,135.72505330437352,134.68511265999283,135.6444324105673,88702100
2013-07-17,135.39450073242188,135.82176433120483,135.21714463847206,135.56379965883548,92873900
2013-07-18,136.13626098632812,136.45873242787366,135.59613516039553,135.6848132691921,103620100
2013-07-19,136.3780975341797,136.42646517020424,135.68479938209924,135.85409840921167,103831700
2013-07-22,136.6440887451172,136.83757152923062,136.2490660071024,136.57153731395812,79428600
2013-07-23,136.35386657714844,136.91011880118134,136.2813151481934,136.88593499152967,80829700
2013-07-24,135.85409545898438,136.93434697682886,135.57999169242026,136.87790986867483,112914000
2013-07-25,136.18460083007812,136.30553220885926,135.38651031483852,135.61223412733307,111088600
2013-07-26,136.32969665527344,136.37000710914,135.04790540907106,135.61221486013278,107814600
2013-07-29,135.91050720214844,136.2894033743944,135.5235538585233,135.98305864763594,79695000
2013-07-30,135.91050720214844,136.46675955293614,135.58804813263163,136.3216566619611,85209600
2013-07-31,136.0072479248047,136.92626975784276,135.82989175518117,136.19266126540222,142388700
2013-08-01,137.57925415039062,137.7001732173226,136.96656474187097,137.03912848305424,110438400
2013-08-02,137.8130645751953,137.82919122124184,137.08752541644918,137.27293879239065,91116700
2013-08-05,137.61148071289062,137.82109014163782,137.32933215261045,137.50668829953983,54072700
2013-08-06,136.8295440673828,137.64377360378083,136.5232116080989,137.3454860157322,87495000
2013-08-07,136.38616943359375,136.5877094728095,135.87829689946895,136.39423890782018,84854700
2013-08-08,136.88587951660156,137.19221174838472,136.1845124178753,137.03098231570664,102181300
2013-08-09,136.49093627929688,137.1278095148996,136.01530487110327,136.70860290547972,91757700
2013-08-12,136.32969665527344,136.4909261697163,135.74120339209645,135.8056976580783,68593300
2013-08-13,136.7328338623047,136.96661491101227,135.76544406943384,136.571604280331,80806000
2013-08-14,136.03143310546875,136.885960676227,135.99917981919984,136.66829404749768,79829200
2013-08-15,134.12889099121094,134.9753490636482,133.89509772659514,134.95923472203782,152931800
2013-08-16,133.68551635742188,134.33044682766763,133.41948207715703,133.8709297160214,130868200
2013-08-19,132.8310089111328,133.99188147389728,132.82293943712386,133.53236429237492,96437600
2013-08-20,133.48394775390625,133.98376291826875,132.90351168515232,133.04861455182933,89294400
2013-08-21,132.6616668701172,133.84672286873646,132.36339165312577,133.11311443130103,159530500
2013-08-22,133.8709259033203,134.06440872919126,132.92772019162186,132.93577736314867,101471400
2013-08-23,134.32241821289062,134.4917172794747,133.63718937440586,134.26599339138215,90888900
2013-08-26,133.82257080078125,134.87058134557097,133.73389270158304,134.45943183973094,89702100
2013-08-27,131.6700897216797,133.82253504415874,131.57335447604743,132.50043338275134,158619400
2013-08-28,132.13766479492188,132.60523898697872,131.44436682753044,131.61365350851977,108113000
2013-08-29,132.34722900390625,133.04858396699885,131.72648262565204,131.84741395443982,119200500
2013-08-30,131.92807006835938,132.63749475623086,131.54111673907698,132.6213681130453,134928900
2013-09-03,132.52464294433594,133.48397532000223,131.96839057182183,133.2018143973855,142375100
2013-09-04,133.62095642089844,133.84668012941324,132.31498177863128,132.55681982274035,97389400
2013-09-05,133.7903289794922,134.14502907305513,133.60490330894018,133.70165088084488,63090500
2013-09-06,133.8548126220703,134.6126050561009,132.5972048809244,134.2337088390856,159756500
2013-09-09,135.13658142089844,135.21719002637562,134.18530638849094,134.18530638849094,87559300
2013-09-10,136.13626098632812,136.16044480681558,135.64450280137044,135.95084759558176,105847200
2013-09-11,136.5634765625,136.5634765625,135.71701854288744,135.9507994918896,94545900
2013-09-12,136.20071411132812,136.69247214766406,136.01530077661837,136.51511598367247,83209000
2013-09-13,136.50698852539062,136.6117931958827,136.0313573764179,136.34575908687654,72727800
2013-09-16,137.297119140625,138.04685440000398,137.0794524780922,137.98236011847476,106299200
2013-09-17,137.90977478027344,137.94201576260323,137.418016767836,137.418016767836,82523300
2013-09-18,139.50596618652344,139.8848623046785,137.51475034890788,137.86139318410073,203460600
2013-09-19,139.27212524414062,139.9493086431866,139.1350795910413,139.8848144003718,146616900
2013-09-20,138.29844665527344,139.60269092620578,138.18503464740897,139.60269092620578,132867100
2013-09-23,137.65847778320312,138.24174310607728,137.2210349715388,138.11213820398058,104616500
2013-09-24,137.33441162109375,138.14450076525688,137.07518952267083,137.63414064892072,106333100
2013-09-25,136.9375,137.69898597629307,136.81599154037139,137.4235585604798,117306500
2013-09-26,137.4640655517578,137.8529049836965,136.94560885551198,137.16433644390742,77146900
2013-09-27,136.83221435546875,137.01853147114664,136.4757730134872,136.77550215970612,99141800
2013-09-30,136.10308837890625,136.5324346860179,135.40641114003026,135.67374207179463,143937000
2013-10-01,137.18057250976562,137.3101898148707,136.07075369214638,136.2084674434506,127160000
2013-10-02,137.0509490966797,137.1805663960081,135.95733558118454,136.37858562350885,113350000
2013-10-03,135.7871551513672,136.85647888693538,135.15528652979722,136.73495808372212,176698000
2013-10-04,136.81602478027344,136.9537385216381,135.71430248837052,135.89252317978023,96878000
2013-10-07,135.6332550048828,136.4595496094622,135.48744485400667,135.6251585612728,96295000
2013-10-08,134.0535888671875,135.78717966826716,133.95638209585056,135.60895901349403,178015000
2013-10-09,134.1508331298828,134.63687943860128,133.2840313864741,134.3128485661223,168973000
2013-10-10,137.04283142089844,137.11573650510684,135.47125590271312,135.5198592921854,195955000
2013-10-11,137.92587280273438,137.97448856970215,136.71884701761684,136.83225908523167,105040000
2013-10-14,138.4766845703125,138.590096592329,136.96991778581727,137.07523336375522,112106000
2013-10-15,137.4722137451172,138.6468412877406,137.2858965831531,138.12838439632813,155485000
2013-10-16,139.39208984375,139.46499492355986,138.23365556695407,138.2984642026684,161676000
2013-10-17,140.32371520996094,140.4047291107235,138.8007428747224,138.82504457275402,129389000
2013-10-18,141.27149963378906,141.36870641292285,140.558616957517,140.84215321130267,138316000
2013-10-21,141.2795867919922,141.56312302714088,140.96365241958983,141.32009373429676,104104000
2013-10-22,142.0978240966797,142.51906180179532,141.30392736422013,141.69277928415462,126663000
2013-10-23,141.41729736328125,141.67651951583989,140.9231423877037,141.61171088745473,105484000
2013-10-24,141.88711547851562,142.06533608767973,141.36865889576006,141.70079842747316,70350000
2013-10-25,142.53526306152344,142.57577001383828,141.9033941605683,142.178821658731,93625000
2013-10-28,142.7620849609375,142.95651091246026,142.33273846718762,142.48665746701988,84979000
2013-10-29,143.52354431152344,143.58025650548115,142.88357909404925,143.0861014536401,87401000
2013-10-30,142.81065368652344,143.79896373509314,142.3003057742827,143.69366051944706,140002000
2013-10-31,142.40560913085938,143.29671240864283,142.19499033837565,142.6972418071355,133795000
2013-11-01,142.7458953857422,143.0699262848228,141.94390222318597,142.59197638233366,142805000
2013-11-04,143.24810791015625,143.30480773958396,142.55952698621874,143.1346958903177,85677000
2013-11-05,142.7945098876953,143.1833494690241,142.22744958971845,142.68919427486125,85825000
2013-11-06,143.52354431152344,143.79087530950142,143.01318400983968,143.41013228459192,87348000
2013-11-07,141.7089080810547,143.90425541080745,141.5711943904032,143.79084340903674,157000000
2013-11-08,143.62074279785156,143.63694804675885,141.64413506557452,141.66032795349864,136713000
2013-11-11,143.6450958251953,143.81520772143506,143.3129561178881,143.48306801412784,62614000
2013-11-12,143.35345458984375,143.677485470836,142.8754923530494,143.3372493374984,83990000
2013-11-13,144.50376892089844,144.5442635070981,142.64865704431972,142.64865704431972,103844000
2013-11-14,145.22474670410156,145.34625518351788,144.3984519611165,144.63337247498296,103435000
2013-11-15,145.85659790039062,145.91329773027434,145.27333254767805,145.45964964727193,102818000
2013-11-18,145.34625244140625,146.22115055965193,145.0222215950861,146.099642082528,104796000
2013-11-19,145.0303192138672,145.7107914132383,144.77919345178864,145.27334853106674,93891000
2013-11-20,144.57666015625,145.75938379040758,144.17971188945268,145.3219409412907,124909000
2013-11-21,145.74317932128906,145.8565913369362,144.89258302344425,144.98169334723718,92841000
2013-11-22,146.47227478027344,146.48848003071447,145.62978717210498,145.79989903829062,81296000
2013-11-25,146.3264617919922,146.76390465760306,146.1158306232672,146.73150651832913,79486000
2013-11-26,146.366943359375,146.8043985470669,146.148228126512,146.39935385675076,86994000
2013-11-27,146.72335815429688,146.8205772678754,146.34261522531455,146.520835845731,58800000
2013-11-29,146.62620544433594,147.23377259396716,146.46419000996465,146.8854400281182,55870900
2013-12-02,146.24542236328125,146.9744977989746,146.0185983450219,146.69907039979995,99726000
2013-12-03,145.61354064941406,146.13199726771822,145.14368740767264,145.7674595825167,116563000
2013-12-04,145.597412109375,146.20497935845884,144.4794967765321,145.08706402561594,123033000
2013-12-05,144.95745849609375,145.60553275332924,144.81974472509182,145.33820165868255,106934000
2013-12-06,146.5775604248047,146.71527412296138,145.9375829534498,146.35883285197613,127728000
2013-12-09,146.95022583007812,147.16895344941787,146.75581226709562,147.0069380266043,70124000
2013-12-10,146.42364501953125,146.91780000062013,146.33453469963055,146.60996210260282,80976000
2013-12-11,144.77915954589844,146.5046536968381,144.60093891242195,146.48035200690782,130591000
2013-12-12,144.3011932373047,144.8925548925818,144.00145182765993,144.71433427959744,115565000
2013-12-13,144.28504943847656,144.7306011606833,144.00962195965255,144.60098386677126,107808000
2013-12-16,145.18421936035156,145.66216912688813,144.92498482603708,144.96549176714657,96195000
2013-12-17,144.72244262695312,145.33811838099385,144.3984118644968,145.31381669185868,89886000
2013-12-18,147.1932373046875,147.2175389971149,143.6450542394748,144.94118982587358,234906000
2013-12-19,147.02313232421875,147.1932441791554,146.39126356962987,146.77199422243498,136531200
2013-12-20,147.8783416748047,148.22857774622094,147.0720070410626,147.16974155955438,197087000
2013-12-23,148.66836547851562,148.75795957840043,148.2937082812445,148.6032050033185,85598000
2013-12-24,148.994140625,149.05930109372395,148.66835070946897,148.67649110752623,45368800
2013-12-26,149.75164794921875,149.8331016572397,149.31183023894212,149.32811103807356,63365000
2013-12-27,149.74354553222656,150.01231549506932,149.5887909045877,149.94716742583682,61814000
2013-12-30,149.71905517578125,149.88195014333527,149.52357375786278,149.75976959660272,56857000
2013-12-31,150.4276885986328,150.4276885986328,149.80867018483627,149.92271035840272,86119900
2014-01-02,148.98605346679688,149.9227215578201,148.62767697479447,149.8494082367519,119636900
2014-01-03,148.96156311035156,149.53985448915557,148.74980091303277,149.23848577486578,81390600
2014-01-06,148.5299072265625,149.507289518721,148.30185177266185,149.4502818692909,108028200
2014-01-07,149.4421844482422,149.69467362095105,149.0105070055926,149.12453477481898,86144200
2014-01-08,149.4747314453125,149.7272205513541,148.9616004052335,149.41771136170752,96582300
2014-01-09,149.5724334716797,149.97153668596107,148.88826718555913,149.9552434615995,90683400
2014-01-10,149.97970581054688,150.0448662923849,149.05933109320978,149.8249512196929,102026400
2014-01-13,147.98422241210938,150.0122881487839,147.69914684178482,149.59690403565472,149892000
2014-01-14,149.596923828125,149.67837755273501,148.1960042758684,148.47292705459287,105016100
2014-01-15,150.4032440185547,150.63129949289848,149.62948348573894,149.94713306986714,98525800
2014-01-16,150.2078094482422,150.403290956439,149.7272647221987,150.0937816754845,72290600
2014-01-17,149.5724334716797,150.2321661353023,149.31180402233846,149.94710306346312,107848700
2014-01-21,150.0123291015625,150.49288625942197,149.0919665100689,150.43586615855406,88621200
2014-01-22,150.11004638671875,150.32996148814357,149.792396763813,150.26480099779204,61270900
2014-01-23,148.8801727294922,149.37701062855635,148.09013124549864,149.35257699647892,132496900
2014-01-24,145.7036590576172,147.9597927681646,145.65479179923798,147.9109255097854,208677100
2014-01-27,144.9869384765625,146.2168227512866,144.26204498331438,145.84215297329442,180843100
2014-01-28,145.85031127929688,146.03763996127847,145.07653805962102,145.09283129269193,110463200
2014-01-29,144.44935607910156,145.42673854600318,144.06654597845048,144.63668471513537,216597300
2014-01-30,145.98060607910156,146.45301036880016,145.1905521290308,145.6548160170101,118938100
2014-01-31,145.12535095214844,146.02943241334532,144.09910135893472,144.17240223814483,194677900
2014-02-03,141.85931396484375,145.28015964432834,141.5823911437449,144.95436955222328,254837100
2014-02-04,142.8529815673828,143.21949850664004,141.81043841976046,142.49460503011989,165012400
2014-02-05,142.6737823486328,142.99143199535564,141.4846374878115,142.35613270191,164230500
2014-02-06,144.55523681640625,144.55523681640625,142.71449955584774,143.0077155505298,132877600
2014-02-07,146.3470916748047,146.501846271,144.75884371296883,145.23124790153133,170787200
2014-02-10,146.61587524414062,146.66475492868565,145.96429525397352,146.36338613373712,92218800
2014-02-11,148.22044372558594,148.59511347416768,146.64033585963966,146.73808281862713,117814100
2014-02-12,148.29379272460938,148.91279894932973,148.00057663330037,148.4403945562154,94717700
2014-02-13,149.0593719482422,149.21412658151218,147.283794936837,147.29193533876378,100542200
2014-02-14,149.88198852539062,150.1589112839563,148.78242546366639,148.92088684294922,96498400
2014-02-18,150.06114196777344,150.26476378916627,149.5805850239382,150.0122622910438,80460900
2014-02-19,149.06756591796875,150.63952146218304,148.94538528678083,149.67027895734302,126524300
2014-02-20,149.9471435546875,150.2892267901228,148.72541238752197,149.27111748415152,104998100
2014-02-21,149.7760772705078,150.59056461493998,149.70277639225066,150.23218819489531,118116400
2014-02-24,150.6068878173828,151.61684437151507,150.02859621937722,150.0937567112717,114063900
2014-02-25,150.54989624023438,151.16076198583724,150.05305827002024,150.72908451985884,117085000
2014-02-26,150.55804443359375,151.16891016038178,150.13450738315413,150.76980674476607,98677200
2014-02-27,151.34811401367188,151.3888284571727,150.16709687783637,150.33814476730583,93880800
2014-02-28,151.73089599609375,152.431355859042,150.7209392830719,151.32365217875397,150842000
2014-03-03,150.66392517089844,151.0467353686592,149.66210882029463,150.39514274940072,167748500
2014-03-04,152.7815704345703,153.10736047120847,152.10554430185755,152.13811833428406,167545900
2014-03-05,152.92002868652344,153.18067065296515,152.6756799500076,152.911888285607,88376900
2014-03-06,153.27020263671875,153.62043861202002,152.9444127124241,153.29464868772538,82516500
2014-03-07,153.3353729248047,153.90552397095885,152.6593469819248,153.90552397095885,114513500
2014-03-10,153.25396728515625,153.31097494617248,152.3743193150085,153.09921267539517,74939200
2014-03-11,152.49652099609375,153.7019716802858,152.1462972680226,153.48205653237173,99009100
2014-03-12,152.53721618652344,152.59423627632802,151.413219472939,151.7553151555808,104824400
2014-03-13,150.82676696777344,153.11548694372624,150.40324247866621,152.99330637994862,155014300
2014-03-14,150.4032440185547,151.33175914355184,150.22405579898583,150.5579986107361,153919600
2014-03-17,151.76341247558594,152.12178885807504,151.0955269576582,151.16068742975523,98359500
2014-03-18,152.84666442871094,153.05028622004363,151.90999673172786,152.0729041072643,101804600
2014-03-19,152.03221130371094,153.0747541145148,151.062969371458,152.86297945013578,176267300
2014-03-20,152.92002868652344,153.03405643981844,151.42951506467912,151.69829743203724,117241000
2014-03-21,152.32687377929688,154.63387113038902,152.18780133005916,153.56218565224927,163128000
2014-03-24,151.6969757080078,153.03864249391873,151.03433112610145,152.8504746010008,121411000
2014-03-25,152.41688537597656,152.9322811318041,151.5660854212697,152.46596830835193,103852000
2014-03-26,151.32069396972656,153.25954515354508,151.2797873554504,153.0141179508342,119843000
2014-03-27,151.0016326904297,151.62337074563365,150.4453302343459,151.14070518371432,142383000
2014-03-28,151.74609375,152.50690431437897,151.345228920081,151.4352184744324,101642000
2014-03-31,152.9895782470703,153.22682912284648,151.77064351499666,152.7114332394914,99745000
2014-04-01,154.0040283203125,154.09401789328373,152.98142521061587,153.488632358482,89193000
2014-04-02,154.51939392089844,154.72391450265187,153.91400850504783,154.2003423126809,78774000
2014-04-03,154.31484985351562,154.79751535708849,153.84036067810806,154.75660875037437,77435000
2014-04-04,152.49050903320312,155.19018264721154,152.24509437251942,155.15746485343476,169381000
2014-04-07,150.8052978515625,152.37601447028004,150.49443504604133,152.12241093829724,140803000
2014-04-08,151.42703247070312,151.67244716421365,150.19172025962462,150.73983388003938,112660000
2014-04-09,153.05503845214844,153.10412140055482,151.39433212201433,151.83610362356612,100254000
2014-04-10,149.8398895263672,153.1203935768808,149.65172169445975,153.04676919897247,172959000
2014-04-11,148.49012756347656,150.05266789743402,148.32651358487732,149.00552345486324,167251000
2014-04-14,149.659912109375,150.01168135178392,148.43278919930526,149.65172330089308,132382000
2014-04-15,150.69070434570312,150.79705900196785,148.49006173276612,149.97080066243507,157093000
2014-04-16,152.2696533203125,152.27782964895965,151.0588826015328,151.72971603893328,105197000
2014-04-17,152.48231506347656,152.90772123101448,151.80330545394506,152.06509770564273,105255000
2014-04-21,153.01412963867188,153.06322506932102,152.33513221819655,152.52328767870367,68329000
2014-04-22,153.70947265625,154.12669010772686,153.0877346433335,153.1695353781427,85790000
2014-04-23,153.34950256347656,153.73400218776277,153.22679522931858,153.65220145930527,73869000
2014-04-24,153.66038513183594,154.11850917851407,152.92410364286548,154.10214403886297,88170000
2014-04-25,152.40054321289062,153.25135577880604,152.05695015152114,153.161366228237,100380000
2014-04-28,152.88320922851562,153.54585382927283,151.31249286447604,153.02228170792628,135121000
2014-04-29,153.594970703125,153.8322091067877,153.0468569927106,153.3740849597516,84098000
2014-04-30,154.0530548095703,154.2084924225457,153.12861794268102,153.3413273006236,101508000
2014-05-01,154.06942749023438,154.48664493263564,153.5785731602789,153.97943794584066,93019000
2014-05-02,153.84857177734375,154.73210225369033,153.6195097075072,154.05309237419397,98122000
2014-05-05,154.14308166503906,154.24943636975703,152.67053087371784,153.0959372096432,75883000
2014-05-06,152.80136108398438,153.90577682141364,152.7686432951673,153.79942216261108,85454000
2014-05-07,153.70126342773438,153.77488781818658,152.17144146722373,153.31676385589486,106500000
2014-05-08,153.53762817382812,154.6584090343877,153.0467864495082,153.5621821188381,93618000
2014-05-09,153.7667236328125,153.83215921864235,152.842286825446,153.5622030990017,83679000
2014-05-12,155.26376342773438,155.33740028819602,153.7994022709459,154.45387030911232,86940000
2014-05-13,155.4029083251953,155.77921916641125,155.2474707018018,155.46834391962423,66454000
2014-05-14,154.66664123535156,155.33747472875618,154.44575551399325,155.2638378330064,72367000
2014-05-15,153.30857849121094,154.3884528405439,152.55594446725559,154.35572256653512,154956000
2014-05-16,153.84033203125,153.90578009321666,152.75228140656955,153.39856073371044,97458000
2014-05-19,154.40481567382812,154.52752299217516,153.40675454146617,153.5458269965734,63839000
2014-05-20,153.43136596679688,154.34761431609067,153.03868988609204,154.33124917186828,111644000
2014-05-21,154.72384643554688,154.79747081668185,153.84849273891945,153.87303419929776,89093000
2014-05-22,155.10020446777344,155.41925603296772,154.5030079448086,154.7647877630209,61549000
2014-05-23,155.72195434570312,155.828296545065,155.1002038743079,155.23927635266105,61092800
2014-05-27,156.67913818359375,156.72822112826734,156.21282524330226,156.30281480285257,72010000
2014-05-28,156.56459045410156,156.92454865391326,156.3027981331676,156.67912147377393,66723000
2014-05-29,157.3744354248047,157.39897688696152,156.52363560983855,156.92450029663533,64377000
2014-05-30,157.62806701660156,157.72624536570993,157.09631859761637,157.227214741132,76316000
2014-06-02,157.80801391601562,157.8816507835681,157.0472036424796,157.84892051289128,64656000
2014-06-03,157.7262725830078,157.80807332461316,157.27632481386928,157.4235736385262,65047000
2014-06-04,158.04531860351562,158.1353081541647,157.29268439942572,157.45629835980267,55529000
2014-06-05,159.07611083984375,159.23972481364427,157.64446672393345,158.22531068631332,92103000
2014-06-06,159.83688354492188,159.8777776632745,159.3460292952693,159.41965368783454,78696000
2014-06-09,160.00051879882812,160.38501843296527,159.6651020996117,159.81236338731753,65119000
2014-06-10,160.0168914794922,160.04960927666667,159.46058906397107,159.80418210755278,57129000
2014-06-11,159.4606170654297,159.62423104592162,159.1006588185795,159.4442519224965,68772000
2014-06-12,158.33163452148438,159.36242615435114,157.97986514280066,159.27243660676666,106350000
2014-06-13,158.8142852783203,158.96972287773357,158.1352756236396,158.64248254135236,82017000
2014-06-16,158.94515991210938,159.28057655676668,158.42977669633095,158.61793207723605,87424000
2014-06-17,159.38699340820312,159.50152444338937,158.55254587587675,158.72434867012942,84834000
2014-06-18,160.55685424804688,160.64684381524214,159.03522041916642,159.38700235745597,105267000
2014-06-19,160.73681640625,160.83499477651495,160.18052640084807,160.69590979221846,85929000
2014-06-20,161.0631561279297,161.1946795253486,160.86587103180133,161.13713333544226,100587000
2014-06-23,161.0137939453125,161.15353281330988,160.71787265344807,161.10421468845882,70611000
2014-06-24,160.0438232421875,161.5234296868014,159.86298175769258,160.7260865622805,96237000
2014-06-25,160.76718139648438,160.93157931731358,159.67391703597207,159.70679160303496,82782000
2014-06-26,160.652099609375,160.80828202219487,159.5752788170997,160.79183846748825,84312000
2014-06-27,160.96449279785156,161.01381092790436,160.20002415375518,160.27400134883436,71445100
2014-06-30,160.8822479248047,161.25214635184827,160.72606552293473,160.86580437125093,70201200
2014-07-01,161.9591064453125,162.45231282499674,161.21930941854544,161.27684305527833,90470000
2014-07-02,162.12353515625,162.3290357629886,161.90160353176068,161.9755807399238,52475000
2014-07-03,162.9208221435547,162.99479932612184,162.46050295057154,162.58379825485014,52938800
2014-07-07,162.35366821289062,162.74001029363555,162.11529306697292,162.60849945938418,61696000
2014-07-08,161.30975341796875,162.1153122476412,160.91518324025236,162.0577660598555,108143000
2014-07-09,162.03314208984375,162.18110907422903,161.36732201701946,161.71256159023338,72992000
2014-07-10,161.3918914794922,161.8193360892265,160.33972978072833,160.47125312876304,99040000
2014-07-11,161.61387634277344,161.72895616565359,160.93161291328394,161.29329594026729,64243000
2014-07-14,162.42762756347656,162.64134360406604,162.29610421107202,162.4358430694679,58658000
2014-07-15,162.12353515625,162.8386857967783,161.40839705848336,162.52632086085188,111307000
2014-07-16,162.72360229492188,162.9701929832468,162.2797139704143,162.84689763908432,79986400
2014-07-17,160.87408447265625,162.83866957566548,160.64391227669682,162.22216781686225,145398000
2014-07-18,162.51808166503906,162.6824796179167,161.30973727011076,161.40015802560742,124330000
2014-07-21,162.2139129638672,162.34543632760978,161.4658879431843,162.00841241155376,67592000
2014-07-22,162.9208221435547,163.2167434165806,162.6495599313845,162.76463972963026,67678000
2014-07-23,163.2825164794922,163.45514246027747,162.83864081037865,163.1674366732214,65612000
2014-07-24,163.29075622558594,163.62778018782168,163.12635826976071,163.43872316576068,56888000
2014-07-25,162.52626037597656,162.97013600252654,162.2056800504802,162.83039714708013,76837000
2014-07-28,162.59202575683594,162.83040085855865,161.62205670966296,162.5591386473007,69259000
2014-07-29,161.8933563232422,163.12635981777223,161.8686972567724,162.89620016888077,80466000
2014-07-30,161.91796875,162.68243721864235,161.24393355604488,162.46870864712082,104222000
2014-07-31,158.7204132080078,160.93160129194877,158.62177695059333,160.79186241302526,183479000
2014-08-01,158.23545837402344,159.27117685889584,157.4710021800664,158.2847765100515,189261000
2014-08-04,159.37799072265625,159.71501460249343,157.86550983043284,158.53954504735017,91340000
2014-08-05,157.83270263671875,159.1396962032372,157.2573033692885,158.728694934678,152690000
2014-08-06,157.8820037841797,158.55603921626374,157.06821690930212,157.09287597738074,94818000
2014-08-07,157.02706909179688,158.75327861709204,156.63251157332502,158.5970962023668,135733000
2014-08-08,158.8437042236328,158.95055597691146,156.9613122259156,157.3805413609767,117014000
2014-08-11,159.3040008544922,160.01092312388823,159.23002367976324,159.44373969878774,74544000
2014-08-12,159.0821075439453,159.59174496724538,158.59712918675592,159.1478692344937,73632000
2014-08-13,160.15892028808594,160.33976179204885,159.4355668149936,159.70681652817865,69047000
2014-08-14,160.91510009765625,160.91510009765625,160.27393956859717,160.42190644447865,57371000
2014-08-15,160.8822479248047,161.64670383784434,159.72322198301265,161.49874948412943,139951000
2014-08-18,162.2303466796875,162.30432386377115,161.67960673802452,161.77002747726814,75424000
2014-08-19,163.0770263671875,163.20032168795547,162.29612673588622,162.6249226197734,59135000
2014-08-20,163.5126953125,163.70998037905088,162.8222163937114,162.8550909667567,72763000
2014-08-21,163.98944091796875,164.20315697720568,163.5208936376791,163.65241700155954,67791000
2014-08-22,163.73463439941406,164.1456355349946,163.36473588594342,163.8579297229845,76107000
2014-08-25,164.56484985351562,164.88543023303006,163.70174497243548,164.51553172478404,63855000
2014-08-26,164.6717071533203,165.07449275875288,164.6306045335401,164.6717071533203,47298000
2014-08-27,164.60597229003906,164.86901906528482,164.3511535657451,164.75392669404434,47874000
2014-08-28,164.51553344726562,164.622397755809,163.89903174614776,164.06342969122733,58330000
2014-08-29,164.98411560058594,165.0005466186322,164.2525339291472,164.77038693836576,65907000
2014-09-02,164.9019012451172,165.22248167800586,164.2853994478112,165.1978226095345,72426000
2014-09-03,164.81143188476562,165.55945685520268,164.58127228505538,165.53479779400212,57462000
2014-09-04,164.57310485839844,165.69924412474697,164.121001033045,165.0909578376568,85236000
2014-09-05,165.31288146972656,165.37864315822722,163.9154800816765,164.54019730829336,102177000
2014-09-08,164.88540649414062,165.39505635076296,164.40042824109116,165.1566687058693,64146000
2014-09-09,163.84149169921875,164.85255093752122,163.50446777219835,164.73747112619216,88591000
2014-09-10,164.4580078125,164.5648595834831,163.3894023033504,163.93191429423328,67251000
2014-09-11,164.64707946777344,164.6717385357893,163.6771101356931,163.80041801853332,66774400
2014-09-12,163.68527221679688,164.49904621886657,163.21672502781237,164.48261520865216,117409300
2014-09-15,163.56199645996094,163.84148674424367,163.06880265893406,163.70996338019984,76401000
2014-09-16,164.79501342773438,165.09093474996698,163.16745242683479,163.2578731792603,116201000
2014-09-17,165.0169677734375,165.7814239199328,164.1949654433083,165.03341133201292,151266000
2014-09-18,165.89654541015625,165.92120448096819,165.30470262514504,165.51841875310262,94990000
2014-09-19,165.7469940185547,166.73800493049742,165.4083947382131,166.4241925792378,121649000
2014-09-22,164.4669189453125,165.48271670273257,164.12006578474944,165.4579423770771,125553000
2014-09-23,163.52554321289062,164.55784933221156,163.4759945353861,163.8723965568153,111393000
2014-09-24,164.80555725097656,164.91292108851607,163.12083970025273,163.55026984763194,107276000
2014-09-25,162.1463165283203,164.38436081179054,162.08851396232606,164.37609430137147,150300000
2014-09-26,163.43458557128906,163.8392538238046,162.21233950844103,162.44357490948298,103547000
2014-09-29,163.1373291015625,163.42637973858504,161.9068287700612,162.0307004137063,95112000
2014-09-30,162.7079315185547,163.7650117602019,162.36933215640772,163.26124597305827,131302000
2014-10-01,160.50289916992188,162.50144154143456,160.13952553848534,162.4436263721659,177798000
2014-10-02,160.5276641845703,161.08923241774116,158.8512007924919,160.3624851970377,157285000
2014-10-03,162.29498291015625,162.6418361269757,161.10576468026758,161.6012638751289,121569000
2014-10-06,162.10501098632812,163.18687786399678,161.51866844945786,162.97215022960458,104778000
2014-10-07,159.60275268554688,161.63433632581362,159.56972443998563,161.27096261768534,147913000
2014-10-08,162.39405822753906,162.62529367409067,158.85944485723653,159.6935432464844,186461000
2014-10-09,159.17333984375,162.36110144714146,159.04120164431384,162.138119810767,210705000
2014-10-10,157.35641479492188,159.92479184592787,157.31513264858916,159.1319881358007,221909000
2014-10-13,154.77154541015625,157.8601962670056,154.6807019966378,157.2903740564506,230939000
